"NUM POLICE

4040";CODE AVENANT;TYPE AVENANT;DATE AVENANT
000000000391668;Q;0_2;31/03/2012
000000000391668;Q;0_1;31/03/2011
000000000391763;Q;0_3;01/04/2013
000000000391980;Q;0_1;27/03/2011
000000000392062;Q;5_1;02/04/2016
000000000393361;R;1_0;10/04/2016
000000000393897;Q;1_2;15/04/2012
000000000394743;A;2_0;21/04/2018
000000000394743;A;2_0;21/04/2018
000000000395432;Q;3_2;23/04/2015
000000000395456;Q;3_1;24/04/2016
000000000396517;A;2_0;29/04/2015
000000000396699;Q;7_0;30/04/2020
000000000396727;Q;0_1;30/04/2011
000000000396816;Q;2_5;02/05/2016
000000000397006;Q;0_2;04/05/2012
000000000397071;A;0_5;31/12/2014
000000000397547;Q;6_0;08/05/2021
000000000398028;Q;2_1;08/05/2017
000000000398093;R;2_0;10/05/2013
000000000398135;Q;1_0;11/04/2013
000000000398537;Q;3_1;13/05/2014
000000000399683;Q;2_3;20/05/2014
000000000399858;Q;2_2;20/05/2017
000000000399916;A;2_2;19/05/2020
000000000400326;A;0_5;25/05/2015
000000000400953;Q;7_1;27/05/2020
000000000401119;Q;8_1;30/05/2020
000000000402644;A;0_139;26/02/2019
000000000402644;A;0_126;22/04/2018
000000000402644;A;0_126;22/04/2018
000000000402644;A;0_69;01/01/2015
000000000403338;Q;2_1;09/06/2015
000000000403338;Q;2_1;09/06/2015
000000000404525;Q;0_2;16/06/2012
000000000404551;Q;0_2;16/06/2012
000000000405046;Q;6_2;16/06/2022
000000000405046;Q;6_1;16/06/2021
000000000405046;A;4_1;15/06/2019
000000000405046;A;3_3;15/06/2018
000000000405046;A;2_0;16/06/2014
000000000405046;Q;0_2;16/06/2012
000000000406241;Q;0_0;23/06/2010
000000000406598;Q;0_3;01/01/2013
000000000406626;Q;0_2;25/06/2012
000000000407124;R;4_2;29/06/2021
000000000407124;R;4_2;29/06/2021
000000000407124;R;4_2;29/06/2021
000000000407124;A;3_1;28/06/2019
000000000407124;A;3_1;28/06/2019
000000000407124;A;2_8;28/06/2018
000000000407124;A;2_8;28/06/2018
000000000407124;A;2_8;28/06/2018
000000000407124;Q;2_6;29/06/2016
000000000407124;Q;2_6;29/06/2016
000000000407124;Q;2_6;29/06/2016
000000000407124;Q;2_5;29/06/2015
000000000407124;Q;2_4;29/06/2014
000000000407124;Q;2_4;29/06/2014
000000000407124;Q;2_2;29/06/2012
000000000407124;Q;2_1;29/06/2011
000000000407124;Q;2_1;29/06/2011
000000000408130;Q;0_1;06/07/2011
000000000408142;Q;1_3;06/07/2017
000000000408169;A;3_1;07/07/2019
000000000408576;A;0_4;06/07/2014
000000000409105;A;3_1;30/06/2014
000000000409421;Q;1_2;13/07/2020
000000000409668;A;3_2;13/07/2018
000000000410206;A;4_2;19/01/2018
000000000410310;Q;2_3;18/07/2017
000000000410310;Q;2_3;18/07/2017
000000000410310;Q;2_2;18/07/2016
000000000410310;Q;2_1;18/07/2015
000000000410310;Q;2_1;18/07/2015
000000000410310;A;1_4;17/07/2014
000000000410310;A;1_4;17/07/2014
000000000410310;Q;1_3;18/07/2013
000000000410310;Q;1_1;18/07/2011
000000000410310;A;0_0;17/07/2010
000000000410324;Q;4_2;17/07/2012
000000000410659;Q;0_0;20/07/2010
000000000410723;Q;0_4;20/07/2014
000000000411349;Q;5_3;20/07/2017
000000000411349;Q;5_3;20/07/2017
000000000411915;Q;0_5;01/01/2015
000000000412040;Q;6_1;29/07/2015
000000000412584;A;2_1;02/08/2019
000000000412654;Q;0_0;03/08/2010
000000000412693;Q;4_2;04/08/2021
000000000412702;A;2_3;02/08/2014
000000000412726;Q;1_0;22/07/2013
000000000412726;Q;0_1;22/07/2011
000000000412764;Q;0_0;03/08/2010
000000000414175;Q;4_0;13/08/2020
000000000415195;Q;2_0;20/08/2017
000000000415293;A;3_4;20/08/2018
000000000415411;Q;1_6;22/08/2016
000000000415605;Q;0_2;24/08/2012
000000000415686;A;1_4;24/08/2018
000000000415820;Q;1_2;26/08/2016
000000000415820;A;0_4;25/08/2014
000000000415820;A;0_4;25/08/2014
000000000416548;Q;1_1;01/09/2015
000000000416780;Q;0_1;01/09/2011
000000000416902;Q;3_2;03/09/2021
000000000417470;Q;0_1;28/07/2011
000000000417819;A;3_1;14/09/2019
000000000417819;A;3_1;14/09/2019
000000000418036;Q;0_0;10/09/2010
000000000418313;Q;2_1;11/09/2015
000000000418419;Q;5_1;14/09/2020
000000000418656;A;2_1;13/09/2019
000000000418768;Q;4_3;04/09/2018
000000000418912;R;2_1;01/11/2015
000000000418912;R;2_1;01/11/2015
000000000418912;Q;1_1;01/11/2013
000000000418912;Q;0_2;16/09/2012
000000000418912;Q;0_2;16/09/2012
000000000418912;Q;0_1;16/09/2011
000000000418912;Q;0_1;16/09/2011
000000000418912;Q;0_0;16/09/2010
000000000419118;Q;0_3;17/09/2013
000000000419187;Q;0_2;18/09/2012
000000000419224;A;5_1;17/09/2019
000000000420200;R;0_1;01/09/2011
000000000420571;Q;3_1;01/01/2016
000000000421201;Q;2_1;28/09/2021
000000000421361;E;0_0;29/09/2009
000000000421628;E;5_3;01/09/2021
000000000421628;Q;3_3;30/09/2017
000000000421732;A;0_22;16/11/2012
000000000421811;R;1_2;06/04/2016
000000000421999;Q;0_2;01/01/2012
000000000422401;A;4_3;04/10/2019
000000000422401;Q;4_1;05/10/2017
000000000423401;Q;1_1;14/10/2015
000000000423434;A;0_4;09/10/2014
000000000424408;Q;5_0;15/10/2020
000000000424729;Q;0_8;17/10/2018
000000000425035;Q;4_0;20/10/2020
000000000425163;Q;0_5;20/10/2015
000000000425665;R;1_1;01/05/2012
000000000425711;Q;0_1;23/10/2011
000000000426913;Q;1_8;01/11/2018
000000000427131;Q;0_3;02/11/2013
000000000427575;Q;1_1;03/11/2011
000000000427659;Q;2_1;03/11/2020
000000000427659;Q;1_2;03/11/2018
000000000427659;Q;1_2;03/11/2018
000000000427659;Q;1_0;03/11/2016
000000000427659;Q;0_5;03/11/2015
000000000427659;Q;0_4;03/11/2014
000000000427659;Q;0_2;03/11/2012
000000000427659;Q;0_1;03/11/2011
000000000428641;Q;3_2;01/01/2017
000000000429432;Q;1_2;19/11/2016
000000000429468;Q;3_0;16/11/2014
000000000430386;Q;0_0;20/11/2010
000000000430390;A;1_0;20/11/2014
000000000430506;Q;0_4;10/11/2014
000000000430741;A;0_4;22/11/2014
000000000431150;A;0_4;17/11/2014
000000000431450;Q;1_1;26/11/2012
000000000431639;Q;7_0;30/11/2017
000000000431676;Q;4_2;02/12/2021
000000000432611;A;0_4;18/11/2013
000000000432890;A;0_0;08/06/2010
000000000432994;A;2_2;07/12/2019
000000000433005;Q;0_2;06/11/2012
000000000434037;Q;0_0;14/12/2010
000000000434170;Q;4_1;15/12/2018
000000000434247;E;0_0;16/12/2009
000000000434743;Q;0_1;17/12/2011
000000000435037;Q;1_1;21/12/2012
000000000435125;A;0_7;21/12/2017
000000000435125;Q;0_6;22/12/2016
000000000435125;Q;0_4;22/12/2014
000000000435198;Q;3_2;23/12/2021
000000000436331;A;1_2;28/12/2014
000000000436492;Q;3_2;30/12/2021
000000000436534;Q;0_0;30/12/2010
000000000436681;A;0_3;19/11/2012
000000000436701;Q;3_1;30/12/2018
000000000436812;Q;1_1;01/01/2016
000000000437326;A;2_1;04/01/2019
000000000437809;Q;5_1;07/01/2022
000000000438351;Q;2_2;08/01/2016
000000000438351;Q;2_1;08/01/2015
000000000438351;Q;2_1;08/01/2015
000000000438351;A;1_2;07/01/2014
000000000438351;A;1_2;07/01/2014
000000000438351;Q;1_0;08/01/2012
000000000438713;A;1_3;11/01/2018
000000000438713;A;1_3;11/01/2018
000000000438713;A;1_3;11/01/2018
000000000438730;Q;1_1;12/01/2013
000000000438823;Q;5_3;06/01/2022
000000000438823;Q;5_3;06/01/2022
000000000438823;Q;5_3;06/01/2022
000000000438823;Q;5_2;06/01/2021
000000000438823;Q;5_1;06/01/2020
000000000438823;A;4_1;05/01/2019
000000000438823;A;3_2;05/01/2018
000000000438823;A;3_2;05/01/2018
000000000438823;Q;3_1;06/01/2017
000000000438823;Q;3_1;06/01/2017
000000000438823;A;2_1;01/12/2015
000000000438823;Q;1_0;06/01/2014
000000000438823;Q;1_0;06/01/2014
000000000438823;Q;1_0;06/01/2014
000000000438823;Q;0_2;06/01/2013
000000000438823;Q;0_1;06/01/2012
000000000438823;Q;0_0;06/01/2011
000000000438823;Q;0_0;06/01/2011
000000000439178;Q;0_2;14/01/2013
000000000439299;Q;5_3;14/01/2022
000000000439414;A;5_2;15/01/2021
000000000439671;Q;3_1;19/01/2020
000000000439886;Q;7_2;19/01/2022
000000000439892;A;1_3;16/02/2012
000000000439892;A;1_1;25/04/2011
000000000440625;A;2_1;22/01/2019
000000000440700;Q;1_1;24/01/2016
000000000440861;Q;0_1;13/01/2012
000000000440969;E;0_0;26/01/2010
000000000441030;A;2_4;26/01/2015
000000000441443;Q;0_1;28/01/2012
000000000441459;Q;7_1;14/01/2020
000000000441459;A;5_0;13/01/2018
000000000441459;Q;4_0;14/01/2017
000000000441459;Q;0_3;14/01/2014
000000000441459;Q;0_1;14/01/2012
000000000441459;Q;0_1;14/01/2012
000000000441459;Q;0_0;14/01/2011
000000000441570;Q;5_0;28/01/2020
000000000441664;A;6_1;31/12/2018
000000000441683;Q;2_2;04/01/2018
000000000441724;A;0_4;20/01/2015
000000000441735;Q;5_1;01/02/2021
000000000442185;Q;1_2;01/02/2017
000000000442554;Q;7_0;03/02/2020
000000000442554;Q;7_0;03/02/2020
000000000442554;Q;7_0;03/02/2020
000000000442554;Q;2_1;03/02/2014
000000000442554;Q;2_0;03/02/2013
000000000442563;Q;4_1;04/02/2020
000000000443012;T;0_0;05/02/2010
000000000443707;Q;4_1;11/02/2021
000000000443962;Q;1_2;11/02/2017
000000000443962;Q;1_2;11/02/2017
000000000444037;Q;1_0;12/02/2012
000000000444192;Q;0_2;12/02/2013
000000000444621;A;1_3;11/02/2015
000000000444653;A;1_1;31/12/2017
000000000445646;Q;1_1;24/02/2014
000000000445673;Q;11_1;05/01/2021
000000000445673;Q;7_2;05/01/2017
000000000445931;Q;4_1;01/02/2017
000000000445937;Q;4_1;03/02/2017
000000000446371;A;1_206;01/01/2017
000000000446371;A;1_95;02/01/2015
000000000446371;A;1_36;19/12/2013
000000000446371;A;1_2;06/01/2013
000000000446371;A;0_97;27/03/2012
000000000446371;A;0_77;20/12/2011
000000000446877;A;0_10;03/04/2012
000000000447425;A;3_1;05/03/2019
000000000447473;A;0_490;08/02/2022
000000000447473;A;0_202;28/02/2017
000000000447473;A;0_79;01/01/2013
000000000447473;A;0_79;01/01/2013
000000000447473;A;0_7;01/01/2011
000000000447473;A;0_7;01/01/2011
000000000447688;Q;3_1;05/03/2020
000000000447807;A;0_32;01/01/2014
000000000447807;A;0_7;02/06/2010
000000000447865;A;0_140;30/01/2020
000000000447865;A;0_131;20/11/2019
000000000447865;A;0_78;13/07/2017
000000000447865;A;0_48;01/01/2015
000000000447865;A;0_60;01/01/2015
000000000447865;A;0_43;01/07/2014
000000000447865;A;0_43;01/07/2014
000000000447865;A;0_6;04/03/2011
000000000447865;A;0_0;27/07/2010
000000000447959;Q;5_3;10/03/2022
000000000448117;Q;8_1;04/03/2020
000000000448160;Q;0_3;11/03/2014
000000000448202;Q;0_2;04/03/2013
000000000448202;Q;0_1;04/03/2012
000000000448362;Q;6_0;11/03/2017
000000000449044;R;0_0;22/03/2011
000000000449142;Q;0_2;17/03/2013
000000000449851;A;0_411;01/01/2020
000000000449851;A;0_347;01/01/2018
000000000449851;A;0_347;01/01/2018
000000000449851;A;0_62;01/01/2013
000000000449851;A;0_18;22/12/2010
000000000450026;A;1_1;22/03/2018
000000000450159;Q;0_2;04/03/2013
000000000450479;Q;0_1;01/10/2011
000000000450679;Q;0_1;01/01/2012
000000000451064;A;0_4;28/03/2015
000000000451805;Q;2_3;02/04/2016
000000000452038;Q;0_0;02/04/2011
000000000452170;Q;0_0;03/04/2011
000000000452966;A;2_3;08/04/2017
000000000453132;Q;1_2;12/04/2017
000000000453347;Q;1_1;12/04/2016
000000000453347;A;0_4;11/04/2015
000000000453347;A;0_4;11/04/2015
000000000453347;Q;0_2;12/04/2013
000000000453347;Q;0_2;12/04/2013
000000000453347;Q;0_1;12/04/2012
000000000453734;Q;5_0;13/04/2020
000000000453829;A;1_4;14/04/2015
000000000453829;Q;1_0;15/04/2011
000000000453857;Q;2_2;15/04/2017
000000000453977;Q;0_0;06/04/2011
000000000454185;Q;2_1;15/04/2020
000000000454276;A;3_1;15/04/2019
000000000454456;A;1_1;15/04/2019
000000000455517;A;4_1;22/04/2019
000000000455520;Q;2_2;08/04/2021
000000000455542;A;0_4;22/04/2015
000000000455850;A;1_3;25/04/2018
000000000455998;Q;0_5;26/04/2016
000000000455998;Q;0_0;26/04/2011
000000000456184;A;0_7;26/04/2018
000000000456458;Q;2_3;28/04/2017
000000000456499;A;3_0;28/04/2019
000000000457152;Q;1_2;03/05/2014
000000000457824;Q;0_2;07/05/2013
000000000458468;A;5_2;30/04/2020
000000000458468;Q;3_1;01/05/2016
000000000459445;Q;0_1;05/05/2012
000000000459445;Q;0_1;05/05/2012
000000000459819;Q;2_0;19/05/2014
000000000460283;A;4_1;31/12/2018
000000000460316;R;4_2;14/05/2021
000000000461026;Q;3_1;27/05/2016
000000000461026;Q;3_1;27/05/2016
000000000461026;Q;0_1;27/05/2012
000000000461062;E;0_0;25/05/2010
000000000461547;A;0_234;02/04/2015
000000000461547;A;0_186;01/04/2015
000000000461547;A;0_186;01/04/2015
000000000461547;A;0_130;01/04/2014
000000000461547;A;0_94;29/04/2013
000000000461694;A;7_0;31/12/2017
000000000461694;A;3_1;31/12/2014
000000000461694;A;2_2;03/07/2013
000000000461694;A;2_2;03/07/2013
000000000461780;Q;2_1;17/04/2016
000000000461867;A;2_1;28/05/2019
000000000461908;Q;4_0;30/05/2015
000000000462138;Q;1_0;24/05/2011
000000000462202;A;1_4;31/05/2018
000000000462260;Q;6_2;02/06/2022
000000000462391;A;1_4;31/05/2018
000000000464205;Q;4_2;14/06/2021
000000000464818;Q;0_1;15/06/2012
000000000464925;Q;1_3;16/06/2017
000000000465221;R;0_0;10/06/2011
000000000465773;A;2_3;21/06/2018
000000000466106;Q;0_1;23/06/2012
000000000466559;Q;1_1;28/06/2015
000000000466568;A;0_3;18/06/2014
000000000466847;Q;4_0;30/06/2022
000000000467050;A;4_1;31/12/2018
000000000467050;Q;1_2;01/01/2014
000000000467050;Q;1_2;01/01/2014
000000000467341;Q;1_3;11/03/2015
000000000467381;Q;1_0;30/06/2011
000000000467524;Q;1_2;01/07/2013
000000000467588;Q;0_3;01/07/2014
000000000467615;A;2_0;02/05/2011
000000000467810;A;0_3;02/07/2014
000000000468414;Q;2_3;07/07/2017
000000000468524;A;4_2;06/07/2018
000000000469107;A;3_4;09/07/2018
000000000469545;Q;0_0;13/07/2011
000000000469545;Q;0_0;13/07/2011
000000000469580;Q;0_2;01/07/2013
000000000469707;R;4_0;02/03/2020
000000000470024;Q;6_1;16/07/2020
000000000470024;Q;4_3;16/07/2017
000000000470024;Q;3_0;16/07/2013
000000000470024;Q;1_0;16/07/2011
000000000470024;A;0_0;16/07/2010
000000000470259;Q;3_3;16/07/2014
000000000470490;A;4_1;19/07/2019
000000000471086;Q;0_1;24/06/2012
000000000471152;R;0_0;06/05/2011
000000000471230;Q;3_4;01/01/2016
000000000471468;Q;0_0;23/07/2011
000000000471663;Q;0_0;26/07/2011
000000000472393;A;2_4;29/07/2018
000000000472514;A;0_67;01/05/2014
000000000472514;A;0_67;01/05/2014
000000000472514;A;0_33;01/04/2012
000000000472538;Q;7_0;31/07/2020
000000000472636;E;3_2;01/08/2021
000000000472636;A;1_1;01/08/2019
000000000472694;Q;1_1;02/08/2013
000000000472980;Q;9_1;03/08/2020
000000000472980;A;8_1;02/08/2019
000000000472980;A;8_1;02/08/2019
000000000472980;Q;7_1;03/08/2016
000000000472980;A;6_1;02/08/2015
000000000472980;A;5_0;02/08/2014
000000000472980;A;5_0;02/08/2014
000000000473383;Q;1_3;12/08/2017
000000000473406;A;3_0;05/08/2019
000000000473794;Q;3_2;09/08/2021
000000000474027;Q;1_1;10/08/2015
000000000474143;A;3_1;10/08/2019
000000000474143;Q;2_3;11/08/2017
000000000474164;Q;4_0;10/08/2017
000000000474622;Q;1_2;14/02/2017
000000000474840;Q;1_3;17/08/2017
000000000474897;A;2_1;15/03/2019
000000000475051;Q;0_3;18/08/2014
000000000475184;Q;1_1;20/08/2015
000000000475193;A;1_1;18/08/2012
000000000475796;Q;3_3;23/08/2017
000000000475881;Q;0_1;24/08/2012
000000000476014;A;4_2;24/08/2021
000000000476122;Q;1_5;01/01/2016
000000000476122;Q;1_4;01/01/2015
000000000476257;Q;0_2;18/08/2013
000000000476756;Q;0_0;31/08/2011
000000000476791;R;1_1;28/02/2014
000000000477406;Q;4_1;06/09/2020
000000000477834;Q;0_2;07/09/2013
000000000478028;Q;0_4;07/09/2015
000000000479238;Q;1_2;16/09/2016
000000000479581;Q;3_2;20/09/2021
000000000479581;Q;1_1;20/09/2015
000000000479581;A;0_3;19/09/2014
000000000479581;Q;0_2;20/09/2013
000000000479581;Q;0_1;20/09/2012
000000000479983;A;1_1;20/09/2014
000000000479983;A;1_1;20/09/2014
000000000480328;Q;5_1;22/09/2021
000000000480503;E;6_2;01/09/2021
000000000480503;A;3_3;22/09/2018
000000000480821;Q;6_1;25/09/2020
000000000481176;Q;6_0;27/09/2020
000000000481272;A;0_5;29/09/2015
000000000481272;Q;0_4;29/09/2015
000000000481272;Q;0_0;29/09/2011
000000000481285;Q;1_3;27/09/2017
000000000481295;A;4_2;31/12/2017
000000000481658;Q;3_1;29/09/2017
000000000481666;T;0_0;04/09/2010
000000000481678;E;0_0;30/09/2010
000000000481685;Q;0_3;17/09/2014
000000000481872;Q;4_1;29/09/2021
000000000481959;A;1_1;29/09/2012
000000000482051;Q;2_2;23/09/2016
000000000482324;A;0_0;03/07/2011
000000000482456;Q;2_1;03/10/2013
000000000483248;Q;1_1;07/10/2013
000000000483248;A;0_1;13/11/2011
000000000483570;Q;2_1;08/10/2017
000000000483581;R;0_1;08/10/2012
000000000484620;Q;2_1;14/10/2013
000000000484620;Q;2_1;14/10/2013
000000000484620;Q;2_0;14/10/2012
000000000484620;Q;2_0;14/10/2012
000000000484620;Q;2_0;14/10/2012
000000000484620;Q;0_0;14/10/2011
000000000484749;Q;0_3;01/01/2014
000000000485146;A;0_3;15/10/2014
000000000485244;Q;4_0;19/10/2018
000000000485368;Q;1_1;19/10/2013
000000000485506;Q;4_3;01/01/2022
000000000485678;A;1_3;19/10/2014
000000000485678;Q;1_2;20/10/2013
000000000486534;Q;0_1;25/10/2012
000000000486562;Q;0_1;26/10/2012
000000000486613;Q;0_2;26/10/2013
000000000486613;Q;0_0;26/10/2011
000000000487057;Q;0_0;27/10/2011
000000000487449;E;5_3;01/10/2021
000000000487449;Q;2_0;21/10/2015
000000000487659;Q;1_2;01/11/2016
000000000488168;A;2_1;31/12/2018
000000000488371;Q;0_5;13/10/2016
000000000488568;R;0_0;06/11/2011
000000000488879;Q;0_0;08/11/2011
000000000489030;Q;5_2;09/11/2021
000000000489239;Q;1_1;10/11/2015
000000000489719;Q;0_0;12/11/2011
000000000489991;Q;0_0;15/11/2011
000000000490060;Q;0_2;15/11/2013
000000000490060;Q;0_0;15/11/2011
000000000490104;R;1_1;15/11/2015
000000000490352;Q;0_1;16/09/2012
000000000490433;R;3_2;27/06/2016
000000000490952;A;0_3;22/11/2014
000000000490979;Q;1_1;22/11/2015
000000000491006;Q;0_0;22/11/2011
000000000491258;Q;4_1;12/11/2020
000000000491258;Q;4_1;12/11/2020
000000000491258;A;2_1;11/11/2018
000000000491258;A;2_1;11/11/2018
000000000491258;Q;1_2;12/11/2016
000000000491258;Q;1_2;12/11/2016
000000000491258;Q;1_2;12/11/2016
000000000491258;Q;1_1;12/11/2015
000000000491258;Q;1_1;12/11/2015
000000000491258;A;0_3;11/11/2014
000000000491258;A;0_3;11/11/2014
000000000491258;A;0_3;11/11/2014
000000000491258;A;0_3;11/11/2014
000000000491258;Q;0_0;12/11/2011
000000000491525;A;2_3;25/11/2018
000000000491572;E;8_2;01/01/2022
000000000491667;Q;2_1;26/11/2017
000000000491827;Q;5_3;26/11/2017
000000000491933;Q;1_1;27/11/2015
000000000492322;Q;6_0;01/12/2020
000000000492353;Q;1_2;02/12/2016
000000000492561;Q;2_1;02/12/2015
000000000493182;Q;3_0;29/11/2017
000000000493617;R;0_2;11/05/2013
000000000493840;A;0_3;12/12/2014
000000000493851;Q;0_0;01/06/2011
000000000493851;Q;0_0;01/06/2011
000000000494110;Q;2_1;15/12/2016
000000000494275;Q;0_2;15/12/2013
000000000494445;A;4_2;31/12/2017
000000000494445;Q;4_1;01/01/2017
000000000494445;A;3_3;31/12/2015
000000000494445;A;3_3;31/12/2015
000000000494445;Q;3_2;01/01/2015
000000000494445;A;1_1;31/12/2012
000000000494861;Q;0_0;18/12/2011
000000000494996;Q;2_1;20/12/2018
000000000495230;A;2_2;15/12/2019
000000000495505;Q;0_1;20/06/2012
000000000495753;Q;0_4;23/12/2015
000000000496569;A;0_44;16/04/2015
000000000496569;A;0_42;01/01/2015
000000000496569;A;0_34;24/02/2013
000000000496569;A;0_19;31/05/2011
000000000496767;Q;2_1;01/01/2017
000000000496927;Q;1_1;28/12/2018
000000000497102;Q;1_0;01/01/2012
000000000497134;Q;0_0;01/01/2012
000000000497175;A;1_3;29/12/2017
000000000498053;R;1_0;01/01/2015
000000000498056;A;0_3;06/01/2015
000000000498743;Q;2_0;01/01/2014
000000000498748;Q;1_1;11/01/2017
000000000498927;A;0_0;28/01/2011
000000000499064;Q;4_1;06/01/2020
000000000499064;Q;0_0;06/01/2012
000000000499132;Q;0_2;13/01/2014
000000000499167;Q;3_1;15/01/2021
000000000499167;A;2_1;14/01/2020
000000000499247;A;1_3;18/01/2018
000000000499639;Q;1_2;20/01/2014
000000000499675;Q;0_1;24/01/2013
000000000499952;Q;2_0;26/01/2014
000000000500131;A;2_3;30/01/2018
000000000500131;Q;2_1;31/01/2016
000000000500463;Q;0_0;03/02/2012
000000000500570;Q;0_2;06/01/2014
000000000500623;E;0_0;03/02/2011
000000000500682;A;0_6;02/02/2018
000000000500731;A;1_6;03/02/2017
000000000500836;Q;0_1;06/02/2013
000000000501093;Q;0_0;08/02/2012
000000000501150;Q;4_3;06/01/2022
000000000501150;A;2_0;05/01/2018
000000000501150;A;2_0;05/01/2018
000000000501150;Q;0_2;06/01/2014
000000000501150;Q;0_0;06/01/2012
000000000501510;A;2_2;10/02/2018
000000000501533;Q;0_0;11/02/2012
000000000501566;A;4_1;16/02/2019
000000000501566;A;0_3;16/02/2015
000000000502263;Q;3_3;18/02/2022
000000000502268;Q;1_0;09/02/2016
000000000502639;R;1_1;22/02/2015
000000000502850;Q;0_3;01/01/2015
000000000502852;A;0_4;26/02/2012
000000000502862;A;0_33;31/12/2017
000000000502869;A;0_68;31/05/2020
000000000502869;A;0_20;07/01/2018
000000000502869;A;0_10;31/12/2017
000000000503033;Q;0_2;26/02/2014
000000000503230;A;0_3;23/02/2015
000000000503396;Q;2_1;03/03/2014
000000000504059;Q;1_4;08/03/2017
000000000504096;R;1_6;11/10/2017
000000000504688;A;0_47;18/03/2018
000000000504688;A;0_0;29/03/2011
000000000504841;A;0_3;14/03/2015
000000000505208;Q;0_2;24/02/2014
000000000505400;A;2_2;19/03/2021
000000000505457;Q;0_1;01/01/2013
000000000505588;Q;0_0;22/03/2012
